Digital_Input	Screen Position Y axis (px)	time (ms)
-4.706865378681453	872.9761865706892	13273
-4.747628686201562	880.5365040830803	13286
-4.7883919937216675	888.0968215954709	13299
-4.818964474361749	893.7670597297642	13312
-4.839346128121804	897.5472184859599	13327
-4.839346128121804	897.5472184859599	13342
-4.8291553012417765	895.657139107862	13358
-4.798582820601695	889.9869009735687	13376
-4.798582820601695	889.9869009735687	13394
-4.839346128121804	897.5472184859599	13411
-4.910681916281991	910.7777741326437	13429
-4.931063570042042	914.5579328888385	13445
-4.900491089401964	908.8876947545459	13461
-4.8495369550018275	899.4372978640571	13477
-4.808773647481722	891.8769803516665	13493
-4.737437859321535	878.6464247049827	13511
-4.686483724921402	869.1960278144943	13524
-4.635529590521266	859.7456309240054	13537
-4.615147936761215	855.9654721678104	13550
-4.6049571098811874	854.0753927897126	13563
-4.645720417401293	861.6357103021031	13578
-4.706865378681453	872.9761865706892	13594
-4.757819513081589	882.4265834611781	13610
-4.77820116684164	886.2067422173731	13627
-4.7680103399616165	884.316662839276	13642
-4.747628686201562	880.5365040830803	13658
-4.706865378681453	872.9761865706892	13674
-4.6661020711613475	865.4158690582987	13691
-4.635529590521266	859.7456309240054	13709
-4.65591124428132	863.5257896802009	13725
-4.696674551801429	871.0861071925921	13742
-4.7272470324415075	876.7563453268848	13755
-4.747628686201562	880.5365040830803	13767
-4.77820116684164	886.2067422173731	13779
-4.808773647481722	891.8769803516665	13792
-4.859727781881855	901.3273772421547	13808
-4.880109435641909	905.1075359983504	13825
-4.869918608761882	903.2174566202525	13842
-4.839346128121804	897.5472184859599	13859
-4.839346128121804	897.5472184859599	13875
-4.8495369550018275	899.4372978640571	13888
-4.8903002625219365	906.9976153764483	13902
-4.931063570042042	914.5579328888385	13916
-4.9514452238020965	918.3380916450343	13928
-4.9514452238020965	918.3380916450343	13944
-4.941254396922069	916.4480122669364	13961
-4.920872743162018	912.6678535107416	13976
-4.8903002625219365	906.9976153764483	13992
-4.8495369550018275	899.4372978640571	14009
-4.808773647481722	891.8769803516665	14025
-4.77820116684164	886.2067422173731	14038
-4.7680103399616165	884.316662839276	14052
-4.757819513081589	882.4265834611781	14065
-4.7883919937216675	888.0968215954709	14077
-4.808773647481722	891.8769803516665	14092
-4.839346128121804	897.5472184859599	14105
-4.859727781881855	901.3273772421547	14120
-4.859727781881855	901.3273772421547	14133
-4.839346128121804	897.5472184859599	14145
-4.808773647481722	891.8769803516665	14159
-4.77820116684164	886.2067422173731	14171
-4.747628686201562	880.5365040830803	14186
-4.7272470324415075	876.7563453268848	14198
-4.7272470324415075	876.7563453268848	14209
-4.737437859321535	878.6464247049827	14221
-4.757819513081589	882.4265834611781	14234
-4.77820116684164	886.2067422173731	14248
-4.798582820601695	889.9869009735687	14263
-4.839346128121804	897.5472184859599	14279
-4.900491089401964	908.8876947545459	14295
-4.941254396922069	916.4480122669364	14310
-4.931063570042042	914.5579328888385	14327
-4.910681916281991	910.7777741326437	14344
-4.910681916281991	910.7777741326437	14362
-4.920872743162018	912.6678535107416	14379
-4.931063570042042	914.5579328888385	14393
-4.941254396922069	916.4480122669364	14410
-4.941254396922069	916.4480122669364	14428
-4.941254396922069	916.4480122669364	14448
-4.941254396922069	916.4480122669364	14461
-4.9514452238020965	918.3380916450343	14473
-4.961636050682124	920.2281710231321	14485
-4.961636050682124	920.2281710231321	14498
-4.941254396922069	916.4480122669364	14510
-4.920872743162018	912.6678535107416	14522
-4.900491089401964	908.8876947545459	14535
-4.8903002625219365	906.9976153764483	14548
-4.8903002625219365	906.9976153764483	14563
-4.910681916281991	910.7777741326437	14578
-4.931063570042042	914.5579328888385	14594
-4.941254396922069	916.4480122669364	14611
-4.9514452238020965	918.3380916450343	14628
-4.961636050682124	920.2281710231321	14645
-4.971826877562151	922.1182504012297	14663
-4.971826877562151	922.1182504012297	14681
-4.9514452238020965	918.3380916450343	14697
-4.941254396922069	916.4480122669364	14711
-4.920872743162018	912.6678535107416	14723
-4.8903002625219365	906.9976153764483	14736
-4.839346128121804	897.5472184859599	14749
-4.77820116684164	886.2067422173731	14760
-4.6661020711613475	865.4158690582987	14773
-4.482667187320864	831.3944402525398	14785
-4.227896515320197	784.1424558000975	14799
-3.738736825078913	693.4186456514082	14813
-3.2190046541975477	597.0245973684254	14828
-2.5973642145159133	481.72975530446524	14845
-2.0470595629944697	379.6654688871897	14862
-1.5986631802732916	296.5019762508908	14879
-1.2827475469924607	237.9095155298619	14897
-1.0483585287518444	194.43768983361463	14914
-0.8751144717913917	162.30634040595413	14931
-0.7528245492310681	139.62538786878125	14952
-0.7018704148309354	130.17499097829298	14965
-0.6611071073108263	122.6146734659018	14978
-0.6407254535507754	118.83451470970687	14990
-0.5999621460306663	111.2741971973157	15002
-0.5693896653905881	105.603959063023	15016
-0.5286263578704791	98.04364155063182	15030
-0.49805387723040084	92.3734034163391	15042
-0.46748139659031906	86.70316528204572	15054
-0.43690891595024084	81.032927147753	15067
-0.4267180890702136	79.1428477696552	15082
-0.4165272621901863	77.25276839155741	15095
-0.40633643531015906	75.36268901345962	15109
-0.3961456084301318	73.47260963536182	15122
-0.38595478155010454	71.58253025726404	15134
-0.38595478155010454	71.58253025726404	15148
-0.3757639546700773	69.69245087916624	15162
-0.3655731277900536	67.80237150106912	15179
-0.3655731277900536	67.80237150106912	15196
-0.3553823009100263	65.91229212297132	15212
-0.3553823009100263	65.91229212297132	15229
-0.34519147402999906	64.02221274487353	15245
-0.32480982026994454	60.24205398867794	15263
-0.30442816650989	56.461895232482355	15279
-0.2738556858698118	50.791657098189646	15299
-0.24328320522973002	45.12141896389626	15318
-0.2127107245896518	39.451180829603544	15335
-0.18213824394957	33.780942695310166	15350
-0.15156576330948823	28.11070456101679	15364
-0.13118410954943727	24.33054580482186	15380
-0.11080245578938275	20.550387048626277	15397
-0.10061162890935549	18.660307670528482	15413
-0.10061162890935549	18.660307670528482	15430
-0.10061162890935549	18.660307670528482	15446
-0.09042080202932823	16.77022829243069	15463
-0.08022997514930097	14.8801489143329	15480
-0.08022997514930097	14.8801489143329	15497
-0.08022997514930097	14.8801489143329	15514
-0.08022997514930097	14.8801489143329	15532
-0.08022997514930097	14.8801489143329	15549
-0.08022997514930097	14.8801489143329	15567
-0.08022997514930097	14.8801489143329	15585
-0.08022997514930097	14.8801489143329	15601
-0.09042080202932823	16.77022829243069	15616
-0.09042080202932823	16.77022829243069	15633
-0.09042080202932823	16.77022829243069	15650
-0.09042080202932823	16.77022829243069	15666
-0.10061162890935549	18.660307670528482	15683
-0.10061162890935549	18.660307670528482	15701
-0.10061162890935549	18.660307670528482	15717
-0.11080245578938275	20.550387048626277	15733
-0.10061162890935549	18.660307670528482	15748
-0.10061162890935549	18.660307670528482	15764
-0.10061162890935549	18.660307670528482	15782
-0.10061162890935549	18.660307670528482	15797
-0.11080245578938275	20.550387048626277	15814
-0.11080245578938275	20.550387048626277	15834
-0.11080245578938275	20.550387048626277	15848
-0.11080245578938275	20.550387048626277	15860
-0.11080245578938275	20.550387048626277	15872
-0.11080245578938275	20.550387048626277	15885
-0.11080245578938275	20.550387048626277	15897
-0.12099328266941001	22.440466426724065	15910
-0.12099328266941001	22.440466426724065	15924
-0.12099328266941001	22.440466426724065	15937
-0.13118410954943727	24.33054580482186	15951
-0.12099328266941001	22.440466426724065	15966
-0.13118410954943727	24.33054580482186	15981
-0.13118410954943727	24.33054580482186	15998
-0.13118410954943727	24.33054580482186	16015
-0.13118410954943727	24.33054580482186	16031
-0.15156576330948823	28.11070456101679	16048
-0.19232907082959727	35.671022073407954	16060
-0.2738556858698118	50.791657098189646	16073
-0.3757639546700773	69.69245087916624	16086
-0.46748139659031906	86.70316528204572	16101
-0.5286263578704791	98.04364155063182	16117
-0.5490080116305336	101.8238003068274	16133
-0.5490080116305336	101.8238003068274	16148
-0.5388171847505063	99.93372092872961	16165
-0.5897713191506391	109.3841178192179	16183
-0.7324428954710172	135.84522911258634	16200
-0.9566410868316026	177.42697543073515	16217
-1.2419842394723553	230.34919801747137	16235
-1.578281526513237	292.72181749469524	16251
-1.9757237748342824	366.43491324050586	16267
-2.362975196275297	438.257929608218	16283
-2.6585091757960733	493.07023157305133	16299
-2.811371578996475	521.4214222445169	16315
-2.801180752116448	519.5313428664191	16337
-2.7298449639562605	506.3007872197353	16350
-2.6585091757960733	493.07023157305133	16365
-2.6585091757960733	493.07023157305133	16383
-2.7706082714763696	513.8611047321265	16399
-2.9336615015567986	544.1023747816898	16412
-3.1170963853972786	578.123803587448	16426
-3.259767961717653	604.5849148808159	16439
-3.361676230517922	623.4857086617931	16452
-3.473775326198215	644.2765818208675	16466
-3.5654927681184567	661.2872962237469	16483
-3.6470193831586712	676.4079312485286	16500
-3.6572102100386985	678.2980106266265	16516
-3.575683594998484	663.1773756018448	16534
-3.4432028455581367	638.6063436865749	16550
-3.188432173557466	591.354359234132	16566
-2.9336615015567986	544.1023747816898	16584
-2.8317532327565296	525.2015810007125	16600
-2.8928981940366896	536.5420572692987	16618
-3.086523904757197	572.4535654531546	16634
-3.4024395380380277	631.0460261741837	16651
-3.799881786359073	704.7591219199942	16667
-4.166751554040037	772.8019795315115	16680
-4.574384629241106	848.4051546554192	16693
-4.910681916281991	910.7777741326437	16705
-5.236788376442846	971.2603142317698	16716
-5.481368221563489	1016.6222193061149	16728
-5.674993932283996	1052.533727489971	16740
-5.8380471623644254	1082.7749975395343	16753
-6.021482046204909	1116.7964263452932	16766
-6.153962795645256	1141.3674582605634	16778
-6.266061891325549	1162.1583314196375	16789
-6.378160987005845	1182.9492045787129	16801
-6.480069255806111	1201.8499983596892	16813
-6.592168351486407	1222.6408715187645	16825
-6.673694966526622	1237.761506543546	16837
-6.724649100926754	1247.2119034340344	16850
-6.755221581566836	1252.8821415683276	16862
-6.785794062206914	1258.5523797026203	16874
-6.836748196607047	1268.0027765931088	16886
-6.918274811647262	1283.1234116178905	16900
-6.969228946047398	1292.5738085083792	16913
-6.999801426687476	1298.244046642672	16926
-7.030373907327558	1303.9142847769656	16938
-7.071137214847663	1311.4746022893557	16950
-7.1322821761278234	1322.8150785579421	16962
-7.193427137407987	1334.1555548265287	16974
-7.2341904449280925	1341.7158723389193	16986
-7.264762925568174	1347.3861104732125	17000
-7.2953354062082525	1353.0563486075055	17011
-7.325907886848334	1358.7265867417989	17023
-7.36667119436844	1366.2869042541893	17036
-7.4278161556486	1377.6273805227754	17050
-7.488961116928763	1388.9678567913622	17062
-7.539915251328896	1398.4182536818507	17074
-7.611251039489083	1411.6488093285343	17087
-7.662205173889216	1421.0992062190228	17102
-7.723350135169376	1432.4396824876087	17117
-7.764113442689485	1440.0	17131
-7.804876750209591	1447.5603175123904	17144
-7.835449230849672	1453.2305556466838	17158
-7.8456400577297	1455.120635024782	17171
-7.835449230849672	1453.2305556466838	17184
-7.774304269569512	1441.8900793780977	17201
-7.723350135169376	1432.4396824876087	17218
-7.682586827649271	1424.879364975218	17235
-7.682586827649271	1424.879364975218	17252
-7.702968481409325	1428.6595237314139	17269
-7.692777654529298	1426.769444353316	17288
-7.662205173889216	1421.0992062190228	17305
-7.621441866369111	1413.5388887066322	17321
-7.560296905088951	1402.198412438046	17338
-7.5195335975688415	1394.638094925655	17354
-7.468579463168709	1385.1876980351665	17369
-7.438006982528627	1379.5174599008733	17387
-7.3972436750085215	1371.9571423884827	17402
-7.315717059968307	1356.8365073637012	17419
-7.2341904449280925	1341.7158723389193	17438
-7.1322821761278234	1322.8150785579421	17455
-7.040564734207585	1305.8043641550632	17469
-6.979419772927425	1294.463887886477	17485
-6.948847292287343	1288.793649752184	17502
-6.928465638527289	1285.0134909959881	17519
-6.918274811647262	1283.1234116178905	17536
-6.877511504127156	1275.5630941054999	17552
-6.836748196607047	1268.0027765931088	17569
-6.795984889086942	1260.4424590807182	17581
-6.76541240844686	1254.7722209464248	17595
-6.745030754686809	1250.99206219023	17608
-6.724649100926754	1247.2119034340344	17622
-6.724649100926754	1247.2119034340344	17636
-6.76541240844686	1254.7722209464248	17653
-6.795984889086942	1260.4424590807182	17669
-6.857129850367102	1271.7829353493044	17686
-6.908083984767234	1281.2333322397928	17703
-6.999801426687476	1298.244046642672	17720
-7.060946387967636	1309.5845229112583	17736
-7.091518868607718	1315.2547610455515	17754
-7.142473003007851	1324.70515793604	17771
-7.203617964288011	1336.045634204626	17788
-7.264762925568174	1347.3861104732125	17805
-7.325907886848334	1358.7265867417989	17821
-7.387052848128494	1370.067063010385	17838
-7.448197809408654	1381.4075392789712	17853
-7.468579463168709	1385.1876980351665	17870
-7.448197809408654	1381.4075392789712	17883
-7.438006982528627	1379.5174599008733	17894
-7.417625328768576	1375.7373011446784	17906
-7.3972436750085215	1371.9571423884827	17920
-7.36667119436844	1366.2869042541893	17937
-7.3360987137283615	1360.6166661198968	17953
-7.254572098688147	1345.4960310951149	17970
-7.18323631052796	1332.265475448431	17987
-7.1322821761278234	1322.8150785579421	18004
-7.101709695487745	1317.1448404236494	18020
-7.071137214847663	1311.4746022893557	18037
-7.040564734207585	1305.8043641550632	18050
-6.989610599807449	1296.3539672645743	18063
-6.948847292287343	1288.793649752184	18076
-6.908083984767234	1281.2333322397928	18087
-6.877511504127156	1275.5630941054999	18100
-6.867320677247129	1273.673014727402	18114
-6.857129850367102	1271.7829353493044	18127
-6.857129850367102	1271.7829353493044	18140
-6.846939023487074	1269.8928559712067	18154
-6.836748196607047	1268.0027765931088	18166
-6.826557369727023	1266.1126972150116	18179
-6.836748196607047	1268.0027765931088	18193
-6.867320677247129	1273.673014727402	18206
-6.938656465407316	1286.903570374086	18221
-7.030373907327558	1303.9142847769656	18237
-7.101709695487745	1317.1448404236494	18250
-7.193427137407987	1334.1555548265287	18262
-7.264762925568174	1347.3861104732125	18274
-7.325907886848334	1358.7265867417989	18290
-7.3972436750085215	1371.9571423884827	18304
-7.448197809408654	1381.4075392789712	18316
-7.499151943808787	1390.8579361694594	18330
-7.539915251328896	1398.4182536818507	18343
-7.570487731968974	1404.0884918161432	18356
-7.590869385729029	1407.8686505723388	18371
-7.5806785588490015	1405.9785711942409	18384
-7.560296905088951	1402.198412438046	18396
-7.550106078208923	1400.3083330599484	18409
-7.539915251328896	1398.4182536818507	18424
-7.539915251328896	1398.4182536818507	18438
-7.5195335975688415	1394.638094925655	18449
-7.488961116928763	1388.9678567913622	18463
-7.448197809408654	1381.4075392789712	18476
-7.407434501888549	1373.8472217665806	18491
-7.376862021248467	1368.176983632287	18507
-7.3564803674884125	1364.3968248760916	18523
-7.3360987137283615	1360.6166661198968	18539
-7.315717059968307	1356.8365073637012	18552
-7.30552623308828	1354.9464279856031	18566
-7.285144579328225	1351.1662692294078	18579
-7.274953752448198	1349.2761898513097	18591
-7.254572098688147	1345.4960310951149	18605
-7.24438127180812	1343.6059517170172	18622
-7.223999618048065	1339.8257929608217	18635
-7.193427137407987	1334.1555548265287	18648
-7.152663829887878	1326.5952373141376	18660
-7.1220913492478	1320.9249991798451	18672
-7.1220913492478	1320.9249991798451	18684
-7.1220913492478	1320.9249991798451	18697
-7.1220913492478	1320.9249991798451	18709
-7.142473003007851	1324.70515793604	18725
-7.162854656767905	1328.4853166922353	18741
-7.18323631052796	1332.265475448431	18755
-7.223999618048065	1339.8257929608217	18773
-7.24438127180812	1343.6059517170172	18789
-7.274953752448198	1349.2761898513097	18806
-7.274953752448198	1349.2761898513097	18822
-7.315717059968307	1356.8365073637012	18839
-7.376862021248467	1368.176983632287	18856
-7.4583886362886815	1383.2976186570688	18880
-7.468579463168709	1385.1876980351665	18895
-7.478770290048736	1387.0777774132644	18909
-7.499151943808787	1390.8579361694594	18923
-7.5195335975688415	1394.638094925655	18935
-7.529724424448869	1396.5281743037528	18948
-7.499151943808787	1390.8579361694594	18960
-7.468579463168709	1385.1876980351665	18973
-7.438006982528627	1379.5174599008733	18985
-7.417625328768576	1375.7373011446784	18998
-7.417625328768576	1375.7373011446784	19010
-7.4278161556486	1377.6273805227754	19023
-7.438006982528627	1379.5174599008733	19036
-7.438006982528627	1379.5174599008733	19049
-7.438006982528627	1379.5174599008733	19062
-7.417625328768576	1375.7373011446784	19076
-7.36667119436844	1366.2869042541893	19092
-7.325907886848334	1358.7265867417989	19107
-7.285144579328225	1351.1662692294078	19123
-7.254572098688147	1345.4960310951149	19140
-7.24438127180812	1343.6059517170172	19153
-7.24438127180812	1343.6059517170172	19165
-7.2341904449280925	1341.7158723389193	19178
-7.213808791168038	1337.9357135827238	19191
-7.18323631052796	1332.265475448431	19208
-7.162854656767905	1328.4853166922353	19223
-7.142473003007851	1324.70515793604	19236
-7.1220913492478	1320.9249991798451	19249
-7.081328041727691	1313.3646816674539	19261
-7.030373907327558	1303.9142847769656	19273
-6.948847292287343	1288.793649752184	19284
-6.826557369727023	1266.1126972150116	19295
-6.632931659006513	1230.2011890311549	19307
-6.418924294525951	1190.5095220911032	19319
-6.204916930045389	1150.8178551510514	19332
-6.031672873084933	1118.6865057233904	19345
-5.79728385484432	1075.2146800271437	19358
-5.44060491404338	1009.0619017937238	19377
-4.9922085313222055	925.8984091574255	19391
-4.441903879800758	823.8341227401492	19403
-3.861026747639233	716.0995981885803	19416
-3.310722096117786	614.0353117713042	19427
-2.7094633101962096	502.52062846354033	19441
-2.240685273714977	415.57697707104586	19453
-1.8126705447538534	336.19364319094245	19467
-1.4661824308329443	271.9309443356208	19480
-1.2012209319522462	222.7888805050802	19494
-0.9566410868316026	177.42697543073515	19508
-0.7528245492310681	139.62538786878125	19525
-0.6203437997907209	115.05435595351129	19542
-0.5591988385105608	103.71387968492519	19558
-0.5184355309904518	96.15356217253402	19575
-0.4878630503503736	90.48332403824129	19592
-0.44709974283026455	82.92300652585014	19610
-0.40633643531015906	75.36268901345962	19628
-0.38595478155010454	71.58253025726404	19646
-0.3655731277900536	67.80237150106912	19663
-0.3655731277900536	67.80237150106912	19678
-0.3655731277900536	67.80237150106912	19694
-0.3553823009100263	65.91229212297132	19708
-0.3553823009100263	65.91229212297132	19725
-0.3553823009100263	65.91229212297132	19741
-0.3655731277900536	67.80237150106912	19754
-0.3553823009100263	65.91229212297132	19766
-0.3655731277900536	67.80237150106912	19778
-0.3655731277900536	67.80237150106912	19792
-0.3655731277900536	67.80237150106912	19805
-0.3655731277900536	67.80237150106912	19818
-0.3757639546700773	69.69245087916624	19832
-0.3757639546700773	69.69245087916624	19845
-0.3757639546700773	69.69245087916624	19861
-0.3757639546700773	69.69245087916624	19876
-0.3655731277900536	67.80237150106912	19893
-0.3553823009100263	65.91229212297132	19910
-0.3350006471499718	62.13213336677574	19927
-0.3146189933899173	58.35197461058014	19943
-0.29423733962986276	54.57181585438457	19959
-0.2738556858698118	50.791657098189646	19971
-0.2534740321097573	47.011498341994056	19985
-0.23309237834970276	43.231339585798466	19998
-0.20251989770962453	37.56110145150575	20010
-0.18213824394957	33.780942695310166	20022
-0.17194741706954275	31.89086331721237	20034
-0.15156576330948823	28.11070456101679	20047
-0.14137493642946453	26.22062518291965	20059
-0.13118410954943727	24.33054580482186	20076
-0.14137493642946453	26.22062518291965	20093
-0.14137493642946453	26.22062518291965	20106
-0.14137493642946453	26.22062518291965	20120
-0.14137493642946453	26.22062518291965	20132
-0.15156576330948823	28.11070456101679	20144
-0.15156576330948823	28.11070456101679	20159
-0.1617565901895155	30.00078393911458	20172
-0.1617565901895155	30.00078393911458	20184
-0.17194741706954275	31.89086331721237	20198
-0.17194741706954275	31.89086331721237	20213
-0.18213824394957	33.780942695310166	20226
-0.19232907082959727	35.671022073407954	20244
-0.19232907082959727	35.671022073407954	20260
-0.20251989770962453	37.56110145150575	20277
-0.2127107245896518	39.451180829603544	20294
-0.2127107245896518	39.451180829603544	20311
-0.2127107245896518	39.451180829603544	20328
-0.2127107245896518	39.451180829603544	20346
-0.2127107245896518	39.451180829603544	20363
-0.2229015514696755	41.34126020770067	20377
-0.2229015514696755	41.34126020770067	20394
-0.2229015514696755	41.34126020770067	20411
-0.2229015514696755	41.34126020770067	20427
-0.23309237834970276	43.231339585798466	20444
-0.23309237834970276	43.231339585798466	20457
-0.23309237834970276	43.231339585798466	20469
-0.24328320522973002	45.12141896389626	20482
-0.24328320522973002	45.12141896389626	20498
-0.24328320522973002	45.12141896389626	20511
-0.24328320522973002	45.12141896389626	20524
-0.24328320522973002	45.12141896389626	20537
-0.24328320522973002	45.12141896389626	20551
-0.24328320522973002	45.12141896389626	20564
-0.24328320522973002	45.12141896389626	20578
-0.23309237834970276	43.231339585798466	20590
-0.23309237834970276	43.231339585798466	20604
-0.23309237834970276	43.231339585798466	20617
-0.2229015514696755	41.34126020770067	20631
-0.2229015514696755	41.34126020770067	20644
-0.2229015514696755	41.34126020770067	20656
-0.2229015514696755	41.34126020770067	20668
-0.2229015514696755	41.34126020770067	20680
-0.2229015514696755	41.34126020770067	20695
-0.2229015514696755	41.34126020770067	20708
-0.2127107245896518	39.451180829603544	20719
-0.2127107245896518	39.451180829603544	20731
-0.20251989770962453	37.56110145150575	20744
-0.20251989770962453	37.56110145150575	20757
-0.20251989770962453	37.56110145150575	20768
-0.19232907082959727	35.671022073407954	20781
-0.19232907082959727	35.671022073407954	20794
-0.19232907082959727	35.671022073407954	20806
-0.18213824394957	33.780942695310166	20818
-0.18213824394957	33.780942695310166	20831
-0.18213824394957	33.780942695310166	20844
-0.18213824394957	33.780942695310166	20856
-0.17194741706954275	31.89086331721237	20868
-0.17194741706954275	31.89086331721237	20880
-0.1617565901895155	30.00078393911458	20894
-0.1617565901895155	30.00078393911458	20906
-0.15156576330948823	28.11070456101679	20918
-0.15156576330948823	28.11070456101679	20931
-0.15156576330948823	28.11070456101679	20945
-0.15156576330948823	28.11070456101679	20956
-0.15156576330948823	28.11070456101679	20968
-0.15156576330948823	28.11070456101679	20980
-0.14137493642946453	26.22062518291965	20995
